COUNTY,MUNICIPAL_,MUNICIPAL1,m18_19.wtd_pct,m20_24.wtd_pct,m25_29.wtd_pct,m30_34.wtd_pct,m35_39.wtd_pct,m40_44.wtd_pct,m45_49.wtd_pct,m50_54.wtd_pct,m55_59.wtd_pct,m60_64.wtd_pct,m65_69.wtd_pct,m70_74.wtd_pct,m75_79.wtd_pct,m80_84.wtd_pct,m85.wtd_pct,f18_19.wtd_pct,f20_24.wtd_pct,f25_29.wtd_pct,f30_34.wtd_pct,f35_39.wtd_pct,f40_44.wtd_pct,f45_49.wtd_pct,f50_54.wtd_pct,f55_59.wtd_pct,f60_64.wtd_pct,f65_69.wtd_pct,f70_74.wtd_pct,f75_79.wtd_pct,f80_84.wtd_pct,f85.wtd_pct,totalpop_pct
46,411,LANSDALE,0.0030734071562043028,0.008328333804572062,0.01010257843359202,0.009651419046934773,0.008679200765874901,0.008921741223870405,0.009233050384647284,0.009905038354130638,0.0076494910230807895,0.006302840349404261,0.0039984533175335905,0.002789193048116377,0.002676758049347399,0.002459713075857905,0.0028009301378340624,0.0027419151487606394,0.009477266908793096,0.010449360832707115,0.009383228815755835,0.007956390176586753,0.009104331882901143,0.009626870208120284,0.00873157623721329,0.008033374709908173,0.005785417109604711,0.0048485571718402554,0.003802345955806827,0.0044958999916617755,0.00447056263545441,0.0067856129241392225,0.2022648588802543
46,412,"NARBERTH",0.0016570135160356332,0.003547540820286307,0.006411413109695286,0.00465950165066188,0.006816426022560435,0.0070053894948369985,0.006229235932793517,0.007324949731493911,0.006709614697547264,0.006009146058219404,0.003103982078837597,0.0020816816295097192,0.002253908207413532,8.044387695146114e-4,4.93155347114462e-4,0.0014494547977644155,0.004522191896020991,0.006761403559666027,0.005889529704873073,0.007483899051868475,0.007928222375253,0.00784502869760364,0.00856021995962051,0.008734470850288653,0.006799951695920504,0.0032763849491998067,0.0031739045364465915,0.0017713598328396904,0.0014150287408380838,0.0022042826137941875,0.1429227303285182
46,413,NORRISTOWN,0.0029996624325058533,0.009575645682573183,0.011519023560139941,0.010092295757186375,0.007927610894902576,0.006867970482154765,0.006710900806506745,0.006563181540793725,0.005103568197803916,0.004596314374189013,0.0029099753538820885,0.002298149095739121,0.0018856212656248538,0.0012792966870096877,9.971823410345705e-4,0.0022987072527277962,0.008202852011990879,0.011330825595831094,0.009189525976735252,0.007175570385523059,0.007268284723657389,0.006954114131251623,0.006994904670763074,0.0059844221492944315,0.005170685266024473,0.003899988484535418,0.00316053341946946,0.002461244590356387,0.0024668072274427176,0.0031121534446602265,0.1669970178023097
46,414,NORTH WALES,0.001548099150907518,0.004332505879481879,0.00593334556405746,0.005093776071696406,0.005310869762685244,0.005263878081756478,0.0061898260906810615,0.0057602623452977205,0.005969832737400726,0.003866776567657757,0.002927836610850231,0.001652592858993172,0.001075196435508695,0.0015958023885207823,4.919192298100431e-4,0.0014608133840352797,0.003802160411122296,0.00549340636563068,0.0053579548448614055,0.004827065313809878,0.00517544195159442,0.005496715108652447,0.006467404454992863,0.005325587211114421,0.004096141758715619,0.002808942275049399,0.0020085743420717155,0.0016903920509761913,0.0012874974696672455,8.466391660925326e-4,0.11315725588369156
46,415,PENNSBURG,0.010414440485627995,0.013998060123817765,0.019395543269368133,0.018882180975722643,0.01824142654699704,0.019676865766304622,0.018365836301278853,0.014820858745836878,0.010204939107420246,0.009665420574790277,0.00833391742047571,0.004506427686428973,0.004228012063939832,0.002248323602974145,0.003292129865356022,0.006338394247992825,0.016757207812294023,0.016380465695671344,0.01731521966795193,0.015734832686743607,0.02177470705534739,0.019957852488389008,0.015338719615146539,0.012438543435237533,0.008881215186866902,0.009913146711455665,0.003988051958602923,0.005414111582426402,0.004885942697803138,0.008427073448361811,0.3598198668266302
46,416,POTTSTOWN,0.0015120513093009294,0.0036554064021016024,0.004609511069823433,0.004201857534753144,0.003736754835026759,0.003587162217669653,0.004129742974034638,0.004078591223296794,0.0034454573780623938,0.002629596694306914,0.0019879932101348613,0.001560777022966976,0.0012090165919347142,0.0010078973215862659,8.012663861531735e-4,0.0013773935423662782,0.004271173992002572,0.005196196246281351,0.004410446272686699,0.0038493556381304192,0.00391904864081153,0.004619354715397826,0.004394990981582522,0.0036529556404170157,0.00326457408463239,0.002515036188064774,0.0019365230122928637,0.0019280662657809883,0.001777493608982517,0.0016566462431036192,0.09092233724368562
46,417,RED HILL,9.237325045541781e-4,0.0023597504766221496,0.00345412025711849,0.003677827786224962,0.0031202701571296917,0.0029675402040031146,0.0032785694060018665,0.0038882315593530324,0.0031223337153789433,0.0029117430133320855,0.0023128911870514087,0.0030154918950623198,0.0021169948088407935,0.002001350008810275,0.0012001529106160792,0.0010894453696958237,0.002520575681359092,0.003909526968098845,0.0034205647235261497,0.002638993780426086,0.002953771859732627,0.0037830814722104736,0.0037849235819790833,0.0029626288395839164,0.003569271336990054,0.004204485529198248,0.004167415633238771,0.0033409895509061436,0.002939726034081718,0.002753298007447464,0.08838969825857389
46,418,ROCKLEDGE,0.001413119181789664,0.00344320825693963,0.003794603691257193,0.002868795826207407,0.0030458624661890725,0.00379675441295086,0.005869791439719736,0.0052988730351658355,0.0044609614364967696,0.003136588931150859,0.001857336545088024,0.0018551707776420113,9.297752162744126e-4,0.001326175596998849,6.202365895348665e-4,0.0013689580104107298,0.003047434474647891,0.003838878025013232,0.003221972168765695,0.0028703475278491937,0.004458324220599634,0.005034075934818314,0.0048598054139057205,0.00419750599885566,0.0028296321287298747,0.0025191794235353876,0.0024294536262743785,0.001372083094481741,0.0015046634851768137,0.0011525375721123331,0.08842210450858179
46,419,ROYERSFORD,0.0015267984765372903,0.0039956406826151215,0.0052988254387746625,0.00421751063994796,0.0032699104513676637,0.003629885309821731,0.004034809140835059,0.004333763147325883,0.0034592928500815604,0.0024674817637623764,0.0018491325743604365,9.385155555289287e-4,0.0010730678142615952,8.123586749356297e-4,8.434440078850205e-4,0.0010985149974712363,0.004373123299290176,0.004910511445284329,0.004147137848561023,0.0033496557613850145,0.0036362992711040827,0.004052394033417956,0.0041877238747197445,0.003851459480219219,0.0028080574877611657,0.001741198750666259,0.0016861788515934652,0.0015043865818202564,0.0011557305095541983,0.0013495148281726435,0.08560232354906169
46,421,SOUDERTON,0.003682345783057614,0.007537928273237542,0.01274688249237955,0.010680855528760013,0.010545538379560782,0.011062941048899854,0.008989753344194312,0.009838823359532154,0.008401295383462386,0.005635296369700882,0.003931025335148876,0.0038396932667120304,0.0027596037940807007,0.003124315722593313,0.0018825888078028894,0.0034743953813586043,0.008915163939425829,0.010965357886476642,0.009630133402266023,0.00947648411205362,0.010240938387023595,0.010563144943576772,0.010392442223887867,0.0071652632570030714,0.006773998796626205,0.00495937110270535,0.005098941716280569,0.004371958795495235,0.0044679204426286406,0.004038793265306966,0.2151931945412379
