GEOID,m18_19.wtd_pct,m20_24.wtd_pct,m25_29.wtd_pct,m30_34.wtd_pct,m35_39.wtd_pct,m40_44.wtd_pct,m45_49.wtd_pct,m50_54.wtd_pct,m55_59.wtd_pct,m60_64.wtd_pct,m65_69.wtd_pct,m70_74.wtd_pct,m75_79.wtd_pct,m80_84.wtd_pct,m85.wtd_pct,f18_19.wtd_pct,f20_24.wtd_pct,f25_29.wtd_pct,f30_34.wtd_pct,f35_39.wtd_pct,f40_44.wtd_pct,f45_49.wtd_pct,f50_54.wtd_pct,f55_59.wtd_pct,f60_64.wtd_pct,f65_69.wtd_pct,f70_74.wtd_pct,f75_79.wtd_pct,f80_84.wtd_pct,f85.wtd_pct,totalpop_pct
42011001100,0.0036568936712827148,0.0073137873425654296,0.00570636155299061,0.0051437625266394236,0.004460606566070125,0.004621349145027607,0.0051437625266394236,0.004380235276591384,0.0036568936712827148,0.002370953039622859,0.0015270545000960788,0.0014064975658779671,8.840841842661509e-4,5.224133816118164e-4,2.009282236968525e-4,0.003576522381803974,0.006911930895171725,0.006068032355644944,0.005505433329293757,0.005264319460857534,0.00642970315829928,0.006108218000384315,0.005183948171378794,0.0037774506055008265,0.0024513243291016,0.0020092822369685245,0.00160742578957482,8.438985395267804e-4,8.0371289478741e-4,6.429703158299279e-4,0.10817975563838537
42011001200,0.0010848462599260848,0.00295078182699895,0.0025168433230285166,0.0023432679214403433,0.00256023717342556,0.0026470248742196468,0.003254538779778254,0.00295078182699895,0.0022130863702492128,0.0012150278111172149,8.244831575438244e-4,6.509077559556508e-4,6.943016063526942e-4,1.7357540158817355e-4,1.3018155119113017e-4,0.0013886032127053884,0.003428114181366428,0.0027338125750137336,0.002473449472631473,0.0021696925198521695,0.0026470248742196468,0.002473449472631473,0.002256480220646256,0.0015187847638965185,0.001909329417469909,0.0012584216615142583,9.546647087349545e-4,4.3393850397043394e-4,2.6036310238226033e-4,3.471508031763471e-4,0.052463165130025455
42011001300,0.0020829048187059507,0.005554412849882535,0.006422289857676681,0.005033686645206047,0.004122415787022194,0.00499029279481634,0.003558295731955999,0.0034281141807868763,0.0032111449288383404,0.0023432679210441945,0.0016055724644191702,7.810893070147313e-4,6.509077558456096e-4,3.905446535073657e-4,1.7357540155882922e-4,0.002863994125720682,0.006205320605728143,0.00546762514910312,0.004512960440529559,0.004079021936632486,0.004122415787022194,0.003948840385463365,0.0027772064249412674,0.00273381257455156,0.0016055724644191702,0.0017791478659779994,9.112708581838532e-4,0.0010414524093529753,9.98058558963268e-4,9.112708581838532e-4,0.08830648554305436
42011001400,0.005120474346885786,0.008635376229070095,0.007680711520328678,0.006943016063573945,0.006465683709203237,0.006422289858805899,0.005684594402051168,0.004295991189336379,0.0038186588349656703,0.0032545387798002872,0.001648966315098812,0.0012584216615227775,8.678770079467432e-4,3.471508031786973e-4,3.905446535760345e-4,0.003601689582978985,0.009112708583440803,0.006986409913971283,0.007073197614765957,0.0066826529611899235,0.006986409913971283,0.005597806701256494,0.004729929693309751,0.003948840386157682,0.0032111449294029495,0.0020829048190721838,0.001345209362317452,6.943016063573946e-4,8.24483157549406e-4,7.376954567547317e-4,0.1264496800578405
42011001500,0.0036450834194281683,0.0059883513319177045,0.0052940497282171015,0.00568459438029869,0.0045997481245164985,0.005033686626829376,0.0045997481245164985,0.0035149018687343045,0.002777206414802414,0.001996117110639235,0.001388603207401207,0.001084846255782193,6.943016037006035e-4,5.641200530067403e-4,8.678770046257544e-5,0.002777206414802414,0.006769440636080885,0.006205320583074143,0.005858169781223842,0.00590156363145513,0.005337443578448389,0.0048601112259042244,0.0036016895691968805,0.0034715080185030176,0.0023866617627208244,0.0017357540092515088,9.546647050883298e-4,0.0012150278064760561,7.810893041631789e-4,4.773323525441649e-4,0.0992851293291863
42011001600,0.001605572464770083,0.004426172740717526,0.004599748142314291,0.004122415787923186,0.003775264984729654,0.0035149018823345053,0.0025602371735522944,0.002863994126346634,0.0019961171183628056,0.0024734494727539115,7.810893071854458e-4,0.0012584216615765516,7.376954567862543e-4,6.509077559878714e-4,3.4715080319353144e-4,0.0023866617719555286,0.0037318711343304633,0.004990292795907015,0.004382778890318334,0.0035149018823345053,0.004339385039919143,0.0030375695279434003,0.0034715080319353145,0.0022998740711571456,0.0023432679215563373,0.001431997063173317,0.0013018155119757428,0.0010414524095805945,0.0011716339607781687,7.810893071854458e-4,0.075939238198585
42011001700,0.0030375695287798363,0.007073197617015904,0.0050336866476923,0.004990292797281159,0.005684594403859408,0.003905446537002646,0.004122415789058348,0.0036450834345358027,0.0026904187254907118,0.0017357540164456208,0.0013018155123342154,8.678770082228104e-4,5.207262049336861e-4,1.3018155123342153e-4,1.7357540164456204e-4,0.002603631024668431,0.005858169805503969,0.006031745207148531,0.004946898946870019,0.004860111246047737,0.0050336866476923,0.0045563542931697535,0.003297932631246679,0.002126298670145885,0.0024734494734350095,0.001171633961100794,7.376954569893888e-4,6.075139057559671e-4,5.641200553448267e-4,3.471508032891241e-4,0.09012902730393885
42011001800,0.0018183224356771075,0.004397803100242306,0.004862955351229473,0.0038903642809835787,0.0031714926203670482,0.004101797122341383,0.003636644871354215,0.003594358303082654,0.0031292060520954875,0.0027909135059230017,0.0017337492991339864,8.457313654312128e-4,0.001522316457776183,7.611582288880915e-4,1.6914627308624257e-4,0.002241188118392714,0.005328107602216641,0.005497253875302883,0.003721218007897336,0.003763504576168897,0.004566949373328549,0.003509785166539533,0.003848077712712018,0.00334063889345329,0.0032983523251817293,0.0018183224356771075,0.001606889594319304,0.0013108836164183798,0.0012263104798752584,0.0010148776385174555,0.08651831868361307
42011001900,0.0015621786142954964,0.002994175677399702,0.0032545387797822847,0.003601689582959061,0.0034281141813706727,0.0036450834333561586,0.0038620526853416445,0.0025602371734287305,0.002777206425414216,0.0018659355670751763,0.0011716339607216223,0.0012150278111187195,0.0010414524095303309,8.244831575448454e-4,6.075139055593598e-4,0.001388603212707108,0.004469566590901004,0.004599748142092295,0.0037318711341503526,0.0036450834333561586,0.002777206425414216,0.004209203488518421,0.00316775107898809,0.002430055622237439,0.0023432679214432446,0.002473449472634536,0.0018659355670751763,0.0015187847638983994,0.0019961171182664677,0.0025168433230316335,0.07754481065961256
42011002000,0.0023751927362292767,0.006224643032876726,0.006511304225180259,0.006060836637274705,0.005241804659264611,0.0058560786427721825,0.0058560786427721825,0.004914191868060572,0.003276127912040382,0.0030304183186373526,0.0013923543626171624,0.0013104511648161527,5.733223846070668e-4,8.190319780100954e-4,6.961771813085812e-4,0.0022113863406272574,0.007330336203190353,0.008722690565807517,0.005774175444971173,0.0055694174504686495,0.006142739835075715,0.006019885038374201,0.00446372428015502,0.00438182108235401,0.0031532731153388676,0.0023751927362292767,0.0011875963681146383,0.0015971123571196862,0.0013923543626171624,0.001269499565915648,0.11572921849282648
42011002100,0.0017891125600903652,0.003791214710667678,0.0037060188744728988,0.003876410546862458,0.0032374417754016133,0.004259791809738964,0.0037060188744728988,0.002981854266817275,0.00238548341345382,0.0019169063143825338,8.093604438504033e-4,0.0010223500343373513,9.371541981425721e-4,5.96370853363455e-4,3.4078334477911714e-4,0.0015335250515060273,0.004131998055446795,0.005069152253589367,0.004983956417394589,0.0046005751545180815,0.004131998055446795,0.0033226376115963927,0.003109648021109444,0.0024706792496485995,0.0022576896591616513,0.0019595042324799237,0.0014483292153112477,0.00097975211623996185,8.945562800451826e-4,0.00076676252575301365,0.07701703592008048
42011002200,0.0016489663150908072,0.0038186588349471318,0.0029507818270046024,0.0025602371734304635,0.0022130863702534516,0.00260363102382759,0.0027772064254160964,0.003124357228593108,0.0020829048190620725,0.0013886032127080482,9.546647087367829e-4,5.207262047655181e-4,4.7733235436839147e-4,3.4715080317701205e-4,1.7357540158850602e-4,0.0020829048190620725,0.0036016895829614998,0.003167751078990235,0.002690418724621843,0.003211144929387361,0.003428114181372994,0.00273381257501897,0.0023866617718419575,0.0017791478662821868,0.0014753909135023012,0.0013452093623109215,6.075139055597711e-4,3.905446535741385e-4,2.6036310238275906e-4,3.905446535741385e-4,0.057193094823412734
42011002300,0.001909329417468564,0.004556354291686346,0.00416580963811323,0.003124357228584923,0.0032111449293789488,0.002647024874217782,0.0030809633781879097,0.0030375695277908973,0.002169692519850641,0.0018659355670715512,0.0012150278111163588,6.075139055581794e-4,3.471508031761025e-4,4.77332354367141e-4,3.471508031761025e-4,0.001909329417468564,0.004382778890098294,0.0036016895829520633,0.0024300556222327176,0.0032111449293789488,0.0030375695277908973,0.002994175677393884,0.002039510968659602,0.002256480220644666,0.0017791478662775254,0.00138860321270441,0.001128240110322333,3.905446535731154e-4,5.207262047641538e-4,4.3393850397012814e-4,0.06426629243797598
42011002500,0.0019152138874823836,0.003379789213204207,0.004506385617605609,0.004130853482805142,0.003755321348004674,0.0032295763592840197,0.004243513123245282,0.0036802149210445802,0.003304682786244113,0.002966703864923693,0.0022156395953227574,0.0012017028313614957,0.0013143624718016359,9.012771235211218e-4,4.130853482805141e-4,0.0014645753257218229,0.00473170489848589,0.00518234346024645,0.0032295763592840197,0.003192023145803973,0.0033422359997241596,0.004205959909765235,0.0032671295727640663,0.0034548956401643004,0.0035675552806044403,0.0024034056627229915,0.0024034056627229915,0.002290746022282851,0.0015021285392018697,0.0018401074605222901,0.08723611491414858
42011002600,0.0021423308990617578,0.003342036202536342,0.00407042870821734,0.0034705760564800476,0.0026136436968553444,0.002999263258686461,0.0022708707530054635,0.0025279504608928744,0.0015424782473244655,0.0015853248653057005,0.0011140120675121141,7.283925056809976e-4,0.0011140120675121141,5.570060337560571e-4,6.855458876997625e-4,0.0026136436968553444,0.006812612259016391,0.006983998730941331,0.006041373135354158,0.005184440775729454,0.004027582090236104,0.002999263258686461,0.003941888854273635,0.0031278031126301667,0.00274218355079905,0.0018424045731931119,0.0011997053034745843,0.0011140120675121141,8.997789776059383e-4,0.0018852511911743469,0.08217981328800904
42011002700,9.002346813803409e-4,0.0017576010445997127,0.0029579139531068343,0.002314889180692305,0.0021005475898874617,0.002529230771497148,0.002400625817014242,0.0028293089986239283,0.003043650589428771,0.002486362453336179,0.002314889180692305,0.0017576010445997127,0.0019719426354045558,0.0015861277719558386,0.0022720208625313363,9.859713177022779e-4,0.0022291525443703677,0.0029579139531068343,0.0022720208625313363,0.002400625817014242,0.002529230771497148,0.003000782271267803,0.0028293089986239283,0.0033437288165555517,0.00338659713471652,0.00308651890758974,0.002614967407819085,0.0029579139531068343,0.0035152020891994254,0.003043650589428771,0.07437653200928053
42011002900,0.004622078561945951,0.007578849406720199,0.0036364882803545345,0.0027188697423211473,0.0021411099220779036,0.0023110392809729753,0.002990756716553262,0.002379011024531004,0.002446982768089033,0.0021411099220779036,0.0012234913840445164,9.516044098124016e-4,0.001189505512265502,8.496467944753586e-4,7.476891791383155e-4,0.006695216740465825,0.009991846303030218,0.0034325730496804485,0.0023110392809729753,0.002650897998763119,0.002277053409193961,0.002548940383426076,0.002379011024531004,0.0021411099220779036,0.0027188697423211473,0.002650897998763119,0.001971180563182832,0.0022090816656359325,0.0020731381785198746,0.005437739484642295,0.08941682865058674
42011010201,1.3261593014884163e-6,2.821102514075358e-6,2.6523186029768326e-6,2.4594227045785175e-6,3.013998412473673e-6,5.208189256754508e-6,5.304637205953665e-6,4.942957396456824e-6,4.3401577139620894e-6,3.231006298171778e-6,2.6282066156770432e-6,1.5190551998867315e-6,1.2779353268888373e-6,6.992476316938921e-7,3.8579179679663016e-7,1.1332634030901012e-6,2.2665268061802023e-6,1.9771829585827296e-6,2.4594227045785175e-6,3.1586703362724095e-6,4.918845409157035e-6,4.894733421857246e-6,4.798285472658088e-6,4.195485790163354e-6,3.2068943108719887e-6,1.9771829585827296e-6,1.6878391109852572e-6,1.4708312252871525e-6,9.403675046917861e-7,9.644794919915756e-7,8.186019688278497e-5
42011010303,8.727274465509189e-4,0.0025043483248852454,0.002732016354420268,0.002162846280582712,0.002238735623761053,0.002732016354420268,0.0033770757714361643,0.0034529651146145055,0.002049012265815201,0.0014418975203884749,8.727274465509189e-4,0.0010624508044967708,0.0011003954760859412,5.691700738375558e-4,2.276680295350223e-4,7.209487601942374e-4,0.0025043483248852454,0.002732016354420268,0.002542292996474416,0.0019351782510476899,0.003225297085079483,0.003301186428257824,0.0029596843839552905,0.0026181823396527566,0.0015557315351559862,0.0014039528487993043,0.0011762848192642822,9.486167897292599e-4,8.727274465509189e-4,6.450594170158966e-4,0.056537560667863876
42011010304,3.250200675264017e-4,8.535079822034775e-4,6.738220912132719e-4,6.738220912132719e-4,6.262581788923351e-4,7.927318720156139e-4,8.059440698825408e-4,7.742347950019162e-4,6.262581788923351e-4,5.654820687044712e-4,4.4392984832874376e-4,2.959532322191625e-4,2.6160151776515256e-4,2.0346784715067427e-4,2.2724980331114265e-4,1.453341765361959e-4,2.589590781917672e-4,3.250200675264017e-4,3.4351714454009934e-4,4.360025296085877e-4,5.28487914677076e-4,5.681245082778566e-4,7.372406409745209e-4,6.024762227318666e-4,5.549123104109298e-4,4.7563912320936836e-4,3.488020236868701e-4,3.382322653933286e-4,3.805112985674947e-4,7.610225971349894e-4,0.014953565545787863
42011010400,2.129954803188808e-5,4.926678066506286e-5,4.463644413639154e-5,3.6672265307076876e-5,4.130260183574819e-5,5.574925180520271e-5,6.389864409566425e-5,7.056632869695094e-5,5.8342240261258654e-5,5.1118915276531406e-5,3.88948268408391e-5,2.8152446094321633e-5,1.7224851886657316e-5,1.1298021129958027e-5,6.8528980624335555e-6,1.61135711197762e-5,3.648705184593002e-5,3.593141146248946e-5,3.056022108923072e-5,4.056174799116078e-5,4.9822421048503414e-5,6.426907101795796e-5,6.426907101795796e-5,5.445275757717474e-5,4.667379220900693e-5,4.111738837460134e-5,2.685595186629367e-5,1.666921150321676e-5,1.2409301896839141e-5,1.2779728819132851e-5,0.001144248762965257
42011010500,5.198564735298436e-4,0.0010941165314988569,0.0011908340149462695,0.0011485201159380264,0.0011726994867998796,0.0014265828808493382,0.0016925559603297232,0.001444717408995728,0.0013419550828328518,0.0011485201159380264,7.979192384411552e-4,5.742600579690132e-4,5.379910016762334e-4,3.3851119206594464e-4,2.115694950412154e-4,4.2918383279789404e-4,9.671748344741275e-4,0.0011726994867998796,0.0011908340149462695,0.0013782241391256317,0.0014144931954184114,0.0018013631292080625,0.0014024035099874847,0.0012935963411091456,0.0012694169702472927,0.001015533576197834,6.891120695628159e-4,7.072465977092057e-4,5.742600579690132e-4,5.561255298226234e-4,0.030502276342227796
42011010600,4.526551094921587e-4,6.254870603891647e-4,5.102657597911607e-4,6.830977106881668e-4,9.382305905837471e-4,0.0012756643994779016,0.0015390273722733396,0.0013950007465258346,0.0010369917053820363,9.958412408827492e-4,5.678764100901628e-4,4.8557548109158836e-4,4.5677015594208743e-4,4.444250165923013e-4,4.608852023920161e-4,3.456639017940121e-4,6.254870603891647e-4,5.678764100901628e-4,8.312393828856006e-4,0.001069912076981466,0.0013497352355766187,0.0014937618613241237,0.0013126998175272602,0.0010657970305315374,8.888500331846026e-4,6.625224784385232e-4,5.555312707403766e-4,5.184958526910182e-4,5.473011778405191e-4,9.629208692833194e-4,0.02466558842087272
42011010700,3.5065857201380996e-4,5.891064009832007e-4,5.855998152630627e-4,6.732644582665151e-4,9.537913158775631e-4,9.292452158365964e-4,0.0011361337733247442,0.0010730152303622584,0.0010765218160823965,8.310608156727296e-4,6.066393295838912e-4,3.7520467205477665e-4,2.8754002905132415e-4,2.2091490036870028e-4,1.2623708592497158e-4,2.7351368617077175e-4,5.154681008603006e-4,5.926129867033388e-4,7.04823729747758e-4,8.801530157546629e-4,0.0010765218160823965,0.0010660020589219822,0.001090548158962949,0.0010169098588400489,8.205410585123152e-4,5.470273723415435e-4,4.102705292561576e-4,4.1728370069643383e-4,2.6299392901035746e-4,1.7182270028676686e-4,0.019661426132814325
42011010801,2.2183276325856295e-5,3.5123520849272467e-5,2.2183276325856295e-5,5.176097809366469e-5,6.470122261708086e-5,7.394425441952098e-5,7.764146714049704e-5,6.377691943683685e-5,6.74741321578129e-5,7.024704169854493e-5,4.529085583195661e-5,3.5123520849272467e-5,2.1258973145612286e-5,2.403188268634432e-5,9.243031802440123e-6,1.8486063604880246e-5,4.344224947146858e-5,3.697212720976049e-5,4.066933993073654e-5,6.470122261708086e-5,6.192831307634883e-5,8.96574084836692e-5,7.209564805903296e-5,6.00797067158608e-5,6.654982897756888e-5,4.713946219244463e-5,3.235061130854043e-5,2.3107579506100307e-5,1.571315406414821e-5,1.8486063604880246e-5,0.0013753631322030904
42011010802,0.0027571711442450197,0.007149125179325582,0.006417132840145488,0.005514342288490039,0.006758729265096198,0.00846671138984975,0.009808697345013256,0.009101104750472499,0.007783518539948331,0.005904738202719423,0.003245166037031749,0.0023667752300156365,0.0025375734424909913,0.0014151851890815146,0.001488384422999524,0.0024399744639336455,0.005660740756326058,0.005685140500965393,0.006221934883030796,0.008076315475620367,0.008710708836243114,0.009198703729029844,0.009589099643259227,0.007783518539948331,0.006026736925916106,0.004050357610129851,0.0036843614405398044,0.002903569612081038,0.002659572165687674,0.0034403639941464406,0.1668454538437827
42011010902,0.001999960879228276,0.003957369399324036,0.005829673201154762,0.006297749151612443,0.006425406229009993,0.006425406229009993,0.006978586897732709,0.00561691140549218,0.004042474117589069,0.0041701311949866185,0.0023829321114209245,0.002340379752288408,0.0019148561609632429,0.0016595420061681439,0.0010638089783129127,0.0015744372879031108,0.005574359046359664,0.00719134869339529,0.006510510947275026,0.006467958588142511,0.006723272742937609,0.006893482179467675,0.00621264443334741,0.003999921758456552,0.0038722646810590024,0.0031488745758062216,0.002851008061878606,0.0030637698575411883,0.0020425132383607926,0.0017871990835656936,0.12901875288979006
42011010903,0.009616341024032223,0.008344502372466669,0.004032659139110287,0.004125720503858985,0.003381229585869394,0.004404904598105082,0.005769804614419333,0.005955927343916731,0.005769804614419333,0.0049632727865972755,0.004497965962853781,0.004001638684194053,0.004591027327602479,0.0037224545899479573,0.002450615938382405,0.009244095565037426,0.007382868270063446,0.004466945507937548,0.0037224545899479573,0.004311843233356384,0.005335518245592071,0.006390213712743991,0.007475929634812148,0.006452254622576458,0.006452254622576458,0.006080009163581663,0.005862865979168032,0.005769804614419333,0.004187761413691451,0.0038775568645291214,0.16264024512580946
42011010904,0.0021260565700818705,0.003991779682602696,0.0032541682195130674,0.0035578905866676205,0.004121946411383219,0.0048161689648793405,0.005553780427968968,0.00533683588000143,0.005727336066342998,0.005857502795123521,0.0045558355073182935,0.0031673904003260522,0.002776890213984484,0.0021694454796753783,0.0014318340165857496,0.001909112022114333,0.003080612581139037,0.0036880573154481427,0.0038616129538221735,0.004208724230570234,0.0052934469704079236,0.005727336066342998,0.0061178362526845675,0.006378169710245612,0.00767983699805084,0.0051632802416274,0.003818224044228666,0.0038616129538221735,0.002386390027642916,0.0018223342029273179,0.12344144779352903
42011010905,0.0024308593320351685,0.005490389180975984,0.0060352369622942124,0.006160971065675341,0.00645435064023131,0.006999198421549537,0.007208755260518087,0.0060352369622942124,0.006621996111406149,0.004777895928482918,0.0035205548946716236,0.002598504803210008,0.002598504803210008,0.0028499730099722665,0.001927922918510651,0.001886011550716941,0.00419113677937098,0.006915375685962118,0.007041109789343247,0.00653817337581873,0.00628670516905647,0.006873464318168408,0.007208755260518087,0.006705818846993569,0.005490389180975984,0.004777895928482918,0.003981579940402431,0.0044426049861332395,0.003813934469227592,0.004735984560689208,0.1525992901368974
42011011000,0.0019986424808429515,0.004032975005986671,0.003676074562979,0.004496945581896642,0.004211425227490505,0.0054248867337165834,0.005639026999521185,0.0057817871767242525,0.0057817871767242525,0.005496266822318117,0.0035333143857759325,0.0030336537655651944,0.002462613056752923,0.0025339931453544568,0.0013919117277299128,0.001748812170737583,0.0033548641642720976,0.00392590487308437,0.004211425227490505,0.005175056423611215,0.0054248867337165834,0.006852488505747262,0.005924547353927322,0.0064598980184388255,0.006138687619731923,0.0043898754489943405,0.003676074562979,0.003497624341475166,0.0028195134997605923,0.0028195134997605923,0.12591447629310595
42011011101,9.673024107188484e-5,2.483614297791638e-4,1.647028429061823e-4,1.4640252702771762e-4,1.8823182046420834e-4,1.5163118870727894e-4,1.2287354946969155e-4,1.3071654198903358e-4,1.2025921862991089e-4,1.2548788030947224e-4,6.535827099451679e-5,8.888724855254284e-5,1.2287354946969155e-4,1.1503055695034954e-4,2.06532136342673e-4,1.1764488779013022e-4,2.4051843725982178e-4,2.379041064200411e-4,1.9607481298355037e-4,1.3333087282881424e-4,7.842992519342014e-5,1.2548788030947224e-4,1.1764488779013022e-4,1.359452036685949e-4,1.4378819618793694e-4,1.7254583542552433e-4,1.281022111492529e-4,1.647028429061823e-4,3.1110536993389986e-4,4.418219119229335e-4,0.004839126384434023
